"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",16.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",15.7,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",15.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",14.6,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",14.1,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",13.7,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",13.3,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",13,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",12.5,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",12.5,
"MEX","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",12.1,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",16.5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",15.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",15.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",15.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",14.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",14.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",14.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",13.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",13.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",13.2,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",12.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",12.1,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",11.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",11.5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",11.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",10.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",10.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",9.5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",9.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",8.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",8.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",8.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",8.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",8.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",8.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",7.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",7.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",6.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",6.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",7.1,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",6.5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",6.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",6.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",5.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",5.5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",5.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5.2,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",5.2,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",5.1,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",5.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",5,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",4.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",4.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",4.9,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",4.4,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",4.1,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",3.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",3.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",3.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",3.7,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",3.8,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",3.6,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2015",3.3,
"NLD","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2016",3.5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",22.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",22.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",20.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",19.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",19.1,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",19.5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",17.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",18,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",18.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",17.1,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",16.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",16.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",15.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",16.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",15.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",16,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",14,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",14.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",13.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",12.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",13,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",11.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",12,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",12.9,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",11.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",10.9,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",11.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",10.1,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",10.9,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",10.3,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",8.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",8.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",7.3,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",7.3,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",7.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",6.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",7.3,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",6.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",5.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",5.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",6.3,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",5.6,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",6.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",5.4,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",5.9,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",5.1,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",4.8,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",5.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",5.5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2011",5.2,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2012",4.7,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2013",5,
"NZL","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2014",5.7,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1960",16,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1961",15.6,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1962",15.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1963",14.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1964",14.6,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1965",14.6,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1966",12.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1967",12.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1968",11.9,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1969",12.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1970",11.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1971",11.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1972",10.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1973",10.4,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1974",9.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1975",9.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1976",8.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1977",8.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1978",7.7,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1979",7.6,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1980",8.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1981",7.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1982",8.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1983",7.9,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1984",8.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1985",8.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1986",7.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1987",8.4,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1988",8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1989",7.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1990",6.9,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1991",6.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1992",5.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1993",5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1994",5.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1995",4,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1996",4,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1997",4.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1998",4,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","1999",3.9,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2000",3.8,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2001",3.9,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2002",3.5,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2003",3.3,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2004",3.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2005",3.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2006",3.2,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2007",3.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2008",2.7,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2009",3.1,
"NOR","INFANTMORTALITY","TOT","DEATH_1000BIRTH","A","2010",2.8,
